time	V(vid)	V(vodn)	V(vodp)
3.873587500074730e-003	-1.070032e-001	8.855898e+000	8.081461e-001
3.878470312574730e-003	-1.037283e-001	8.836893e+000	8.280454e-001
3.883353125074730e-003	-1.003557e-001	8.814771e+000	8.510815e-001
3.888235937574730e-003	-9.688874e-002	8.788996e+000	8.777878e-001
3.893118750074730e-003	-9.333058e-002	8.758942e+000	9.087872e-001
3.898001562574730e-003	-8.968457e-002	8.723883e+000	9.448037e-001
3.902884375074730e-003	-8.595415e-002	8.682978e+000	9.866751e-001
3.907767187574730e-003	-8.214284e-002	8.635258e+000	1.035365e+000
3.912650000074729e-003	-7.825421e-002	8.579623e+000	1.091972e+000
3.917532812574729e-003	-7.429194e-002	8.514826e+000	1.157737e+000
3.922415625074729e-003	-7.025974e-002	8.439479e+000	1.234043e+000
3.927298437574729e-003	-6.616142e-002	8.352055e+000	1.322414e+000
3.932181250074729e-003	-6.200083e-002	8.250908e+000	1.424488e+000
3.937064062574729e-003	-5.778189e-002	8.134308e+000	1.541991e+000
3.941946875074729e-003	-5.350856e-002	8.000485e+000	1.676685e+000
3.946829687574729e-003	-4.918487e-002	7.847713e+000	1.830291e+000
3.951712500074729e-003	-4.481490e-002	7.674396e+000	2.004399e+000
3.956595312574729e-003	-4.040274e-002	7.479191e+000	2.200343e+000
3.961478125074728e-003	-3.595256e-002	7.261145e+000	2.419074e+000
3.966360937574728e-003	-3.146854e-002	7.019833e+000	2.661007e+000
3.971243750074728e-003	-2.695491e-002	6.755506e+000	2.925888e+000
3.976126562574728e-003	-2.241590e-002	6.469200e+000	3.212675e+000
3.981009375074728e-003	-1.785580e-002	6.162818e+000	3.519461e+000
3.990775000074728e-003	-8.689490e-003	5.501788e+000	4.181053e+000
4.005423437574728e-003	5.110480e-003	4.452983e+000	5.230042e+000
4.015189062574727e-003	1.429363e-002	3.772702e+000	5.909991e+000
4.020071875074727e-003	1.886719e-002	3.452115e+000	6.230274e+000
4.024954687574727e-003	2.342299e-002	3.149405e+000	6.532592e+000
4.029837500074727e-003	2.795674e-002	2.867175e+000	6.814345e+000
4.034720312574727e-003	3.246418e-002	2.607143e+000	7.073818e+000
4.039603125074727e-003	3.694107e-002	2.370178e+000	7.310150e+000
4.044485937574727e-003	4.138319e-002	2.156379e+000	7.523248e+000
4.049368750074727e-003	4.578637e-002	1.965203e+000	7.713660e+000
4.054251562574726e-003	5.014645e-002	1.795609e+000	7.882438e+000
4.059134375074726e-003	5.445933e-002	1.646193e+000	8.030992e+000
4.064017187574726e-003	5.872096e-002	1.515330e+000	8.160954e+000
4.068900000074726e-003	6.292732e-002	1.401281e+000	8.274072e+000
4.073782812574726e-003	6.707446e-002	1.302288e+000	8.372110e+000
4.078665625074726e-003	7.115846e-002	1.216639e+000	8.456788e+000
4.083548437574726e-003	7.517550e-002	1.142716e+000	8.529728e+000
4.088431250074726e-003	7.912178e-002	1.079028e+000	8.592428e+000
4.093314062574726e-003	8.299360e-002	1.024220e+000	8.646248e+000
4.098196875074726e-003	8.678731e-002	9.770813e-001	8.692402e+000
4.103079687574725e-003	9.049933e-002	9.365436e-001	8.731961e+000
4.107962500074725e-003	9.412619e-002	9.016714e-001	8.765867e+000
4.112845312574725e-003	9.766445e-002	8.716518e-001	8.794933e+000
4.117728125074725e-003	1.011108e-001	8.457837e-001	8.819866e+000
4.122610937574725e-003	1.044620e-001	8.234643e-001	8.841269e+000
4.127493750074725e-003	1.077148e-001	8.041781e-001	8.859659e+000
4.132376562574725e-003	1.108663e-001	7.874852e-001	8.875480e+000
4.137259375074725e-003	1.139135e-001	7.730108e-001	8.889107e+000
4.142142187574725e-003	1.168534e-001	7.604370e-001	8.900860e+000
4.147025000074724e-003	1.196834e-001	7.494932e-001	8.911011e+000
4.151907812574724e-003	1.224007e-001	7.399505e-001	8.919790e+000
4.156790625074724e-003	1.250028e-001	7.316146e-001	8.927393e+000
4.161673437574724e-003	1.274873e-001	7.243210e-001	8.933986e+000
4.166556250074724e-003	1.298517e-001	7.179300e-001	8.939709e+000
4.171439062574724e-003	1.320940e-001	7.123234e-001	8.944680e+000
4.176321875074724e-003	1.342120e-001	7.074010e-001	8.949002e+000
4.181204687574724e-003	1.362036e-001	7.030778e-001	8.952760e+000
4.186087500074724e-003	1.380670e-001	6.992818e-001	8.956027e+000
4.190970312574724e-003	1.398005e-001	6.959519e-001	8.958864e+000
4.195853125074723e-003	1.414025e-001	6.930364e-001	8.961324e+000
4.200735937574723e-003	1.428713e-001	6.904917e-001	8.963450e+000
4.205618750074723e-003	1.442057e-001	6.882808e-001	8.965281e+000
4.210501562574723e-003	1.454043e-001	6.863725e-001	8.966848e+000
4.215384375074723e-003	1.464661e-001	6.847410e-001	8.968178e+000
4.220267187574723e-003	1.473901e-001	6.833644e-001	8.969292e+000
4.225150000074723e-003	1.481753e-001	6.822251e-001	8.970207e+000
4.230032812574723e-003	1.488211e-001	6.813087e-001	8.970940e+000
4.234915625074723e-003	1.493268e-001	6.806036e-001	8.971501e+000
4.239798437574723e-003	1.496920e-001	6.801015e-001	8.971900e+000
4.244681250074722e-003	1.499162e-001	6.797961e-001	8.972142e+000
4.249564062574722e-003	1.499994e-001	6.796838e-001	8.972232e+000
4.254446875074722e-003	1.499415e-001	6.797632e-001	8.972170e+000
4.259329687574722e-003	1.497423e-001	6.800354e-001	8.971956e+000
4.264212500074722e-003	1.494023e-001	6.805034e-001	8.971587e+000
4.269095312574722e-003	1.489217e-001	6.811729e-001	8.971056e+000
4.273978125074722e-003	1.483009e-001	6.820521e-001	8.970355e+000
4.278860937574722e-003	1.475405e-001	6.831518e-001	8.969474e+000
4.283743750074722e-003	1.466412e-001	6.844857e-001	8.968398e+000
4.288626562574721e-003	1.456040e-001	6.860712e-001	8.967110e+000
4.293509375074721e-003	1.444297e-001	6.879290e-001	8.965588e+000
4.298392187574721e-003	1.431195e-001	6.900842e-001	8.963808e+000
4.303275000074721e-003	1.416745e-001	6.925671e-001	8.961738e+000
4.308157812574721e-003	1.400963e-001	6.954133e-001	8.959342e+000
4.313040625074721e-003	1.383861e-001	6.986653e-001	8.956577e+000
4.317923437574721e-003	1.365458e-001	7.023730e-001	8.953394e+000
4.322806250074721e-003	1.345769e-001	7.065959e-001	8.949731e+000
4.327689062574721e-003	1.324814e-001	7.114036e-001	8.945518e+000
4.332571875074721e-003	1.302612e-001	7.168787e-001	8.940672e+000
4.337454687574720e-003	1.279183e-001	7.231182e-001	8.935095e+000
4.342337500074720e-003	1.254551e-001	7.302370e-001	8.928671e+000
4.347220312574720e-003	1.228738e-001	7.383702e-001	8.921264e+000
4.352103125074720e-003	1.201769e-001	7.476776e-001	8.912713e+000
4.356985937574720e-003	1.173669e-001	7.583475e-001	8.902828e+000
4.361868750074720e-003	1.144464e-001	7.706021e-001	8.891387e+000
4.366751562574720e-003	1.114182e-001	7.847035e-001	8.878125e+000
4.371634375074720e-003	1.082851e-001	8.009604e-001	8.862732e+000
4.376517187574720e-003	1.050501e-001	8.197364e-001	8.844841e+000
4.381400000074719e-003	1.017163e-001	8.414583e-001	8.824026e+000
4.386282812574719e-003	9.828667e-002	8.666272e-001	8.799782e+000
4.391165625074719e-003	9.476458e-002	8.958284e-001	8.771521e+000
4.396048437574719e-003	9.115329e-002	9.297440e-001	8.738558e+000
4.400931250074719e-003	8.745622e-002	9.691652e-001	8.700100e+000
4.405814062574719e-003	8.367684e-002	1.015004e+000	8.655231e+000
4.410696875074719e-003	7.981870e-002	1.068303e+000	8.602903e+000
4.415579687574719e-003	7.588544e-002	1.130246e+000	8.541930e+000
4.420462500074719e-003	7.188077e-002	1.202161e+000	8.470979e+000
4.425345312574719e-003	6.780843e-002	1.285516e+000	8.388577e+000
4.430228125074718e-003	6.367229e-002	1.381905e+000	8.293123e+000
4.435110937574718e-003	5.947621e-002	1.493026e+000	8.182915e+000
4.439993750074718e-003	5.522416e-002	1.620632e+000	8.056192e+000
4.444876562574718e-003	5.092013e-002	1.766473e+000	7.911202e+000
4.449759375074718e-003	4.656818e-002	1.932203e+000	7.746281e+000
4.454642187574718e-003	4.217240e-002	2.119274e+000	7.559971e+000
4.459525000074718e-003	3.773693e-002	2.328807e+000	7.351145e+000
4.464407812574718e-003	3.326594e-002	2.561449e+000	7.119150e+000
4.469290625074718e-003	2.876364e-002	2.817230e+000	6.863951e+000
4.474173437574718e-003	2.423428e-002	3.095434e+000	6.586258e+000
4.479056250074717e-003	1.968210e-002	3.394506e+000	6.287621e+000
4.483939062574717e-003	1.511140e-002	3.712008e+000	5.970474e+000
4.493704687574717e-003	5.931645e-003	4.388365e+000	5.294578e+000
4.508353125074717e-003	-7.869021e-003	5.438116e+000	4.244849e+000
4.518118750074717e-003	-1.703966e-002	6.104142e+000	3.578379e+000
4.523001562574716e-003	-2.160307e-002	6.414007e+000	3.268157e+000
4.527884375074716e-003	-2.614616e-002	6.704241e+000	2.977479e+000
4.532767187574716e-003	-3.066464e-002	6.972775e+000	2.708418e+000
4.537650000074716e-003	-3.515425e-002	7.218416e+000	2.462174e+000
4.542532812574716e-003	-3.961078e-002	7.440774e+000	2.239140e+000
4.547415625074716e-003	-4.403004e-002	7.640159e+000	2.039016e+000
4.552298437574716e-003	-4.840785e-002	7.817439e+000	1.860940e+000
4.557181250074716e-003	-5.274010e-002	7.973896e+000	1.703638e+000
4.562064062574716e-003	-5.702271e-002	8.111090e+000	1.565559e+000
4.566946875074716e-003	-6.125166e-002	8.230733e+000	1.444996e+000
4.571829687574715e-003	-6.542296e-002	8.334593e+000	1.340190e+000
4.576712500074715e-003	-6.953268e-002	8.424415e+000	1.249403e+000
4.581595312574715e-003	-7.357696e-002	8.501863e+000	1.170977e+000
4.586478125074715e-003	-7.755200e-002	8.568487e+000	1.103365e+000
4.591360937574715e-003	-8.145405e-002	8.625705e+000	1.045158e+000
4.596243750074715e-003	-8.527943e-002	8.674788e+000	9.950878e-001
4.601126562574715e-003	-8.902455e-002	8.716866e+000	9.520293e-001
4.606009375074715e-003	-9.268589e-002	8.752928e+000	9.149951e-001
4.610892187574715e-003	-9.625999e-002	8.783840e+000	8.831245e-001
4.615775000074715e-003	-9.974350e-002	8.810349e+000	8.556734e-001
4.620657812574714e-003	-1.031331e-001	8.833096e+000	8.320010e-001
4.625540625074714e-003	-1.064257e-001	8.852634e+000	8.115584e-001
4.630423437574714e-003	-1.096181e-001	8.869434e+000	7.938765e-001
4.635306250074714e-003	-1.127073e-001	8.883897e+000	7.785559e-001
4.640189062574714e-003	-1.156905e-001	8.896365e+000	7.652568e-001
4.645071875074714e-003	-1.185648e-001	8.907127e+000	7.536906e-001
4.649954687574714e-003	-1.213274e-001	8.916430e+000	7.436126e-001
4.654837500074714e-003	-1.239759e-001	8.924482e+000	7.348153e-001
4.659720312574714e-003	-1.265077e-001	8.931460e+000	7.271228e-001
4.664603125074713e-003	-1.289205e-001	8.937515e+000	7.203861e-001
4.669485937574713e-003	-1.312119e-001	8.942775e+000	7.144787e-001
4.674368750074713e-003	-1.333798e-001	8.947346e+000	7.092936e-001
4.679251562574713e-003	-1.354222e-001	8.951320e+000	7.047400e-001
4.684134375074713e-003	-1.373371e-001	8.954775e+000	7.007411e-001
4.689017187574713e-003	-1.391228e-001	8.957777e+000	6.972314e-001
4.693900000074713e-003	-1.407776e-001	8.960382e+000	6.941559e-001
4.698782812574713e-003	-1.422998e-001	8.962637e+000	6.914676e-001
4.703665625074713e-003	-1.436881e-001	8.964582e+000	6.891272e-001
4.708548437574713e-003	-1.449412e-001	8.966251e+000	6.871012e-001
4.713431250074712e-003	-1.460579e-001	8.967673e+000	6.853619e-001
4.718314062574712e-003	-1.470371e-001	8.968870e+000	6.838856e-001
4.723196875074712e-003	-1.478779e-001	8.969864e+000	6.826534e-001
4.728079687574712e-003	-1.485795e-001	8.970668e+000	6.816493e-001
4.732962500074712e-003	-1.491413e-001	8.971296e+000	6.808609e-001
4.737845312574712e-003	-1.495628e-001	8.971760e+000	6.802784e-001
4.742728125074712e-003	-1.498435e-001	8.972064e+000	6.798949e-001
4.747610937574712e-003	-1.499831e-001	8.972214e+000	6.797057e-001
4.752493750074712e-003	-1.499816e-001	8.972214e+000	6.797084e-001
4.757376562574711e-003	-1.498389e-001	8.972061e+000	6.799032e-001
4.762259375074711e-003	-1.495552e-001	8.971754e+000	6.802923e-001
4.767142187574711e-003	-1.491308e-001	8.971289e+000	6.808804e-001
4.772025000074711e-003	-1.485660e-001	8.970656e+000	6.816746e-001
4.776907812574711e-003	-1.478613e-001	8.969849e+000	6.826847e-001
4.781790625074711e-003	-1.470175e-001	8.968853e+000	6.839230e-001
4.786673437574711e-003	-1.460354e-001	8.967651e+000	6.854056e-001
4.791556250074711e-003	-1.449158e-001	8.966227e+000	6.871517e-001
4.796439062574711e-003	-1.436598e-001	8.964553e+000	6.891846e-001
4.801321875074711e-003	-1.422686e-001	8.962603e+000	6.915325e-001
4.806204687574710e-003	-1.407435e-001	8.960342e+000	6.942286e-001
4.811087500074710e-003	-1.390859e-001	8.957730e+000	6.973128e-001
4.815970312574710e-003	-1.372975e-001	8.954721e+000	7.008317e-001
4.820853125074710e-003	-1.353798e-001	8.951258e+000	7.048407e-001
4.825735937574710e-003	-1.333347e-001	8.947274e+000	7.094054e-001
4.830618750074710e-003	-1.311641e-001	8.942692e+000	7.146027e-001
4.835501562574710e-003	-1.288700e-001	8.937420e+000	7.205238e-001
4.840384375074710e-003	-1.264547e-001	8.931351e+000	7.272758e-001
4.845267187574710e-003	-1.239204e-001	8.924355e+000	7.349856e-001
4.850150000074710e-003	-1.212694e-001	8.916282e+000	7.438024e-001
4.855032812574709e-003	-1.185043e-001	8.906956e+000	7.539027e-001
4.859915625074709e-003	-1.156277e-001	8.896166e+000	7.654943e-001
4.864798437574709e-003	-1.126422e-001	8.883667e+000	7.788227e-001
4.869681250074709e-003	-1.095507e-001	8.869166e+000	7.941771e-001
4.874564062574709e-003	-1.063561e-001	8.852323e+000	8.118979e-001
4.879446875074709e-003	-1.030615e-001	8.832733e+000	8.323858e-001
4.884329687574709e-003	-9.966978e-002	8.809927e+000	8.561106e-001
4.889212500074709e-003	-9.618430e-002	8.783348e+000	8.836226e-001
4.894095312574709e-003	-9.260830e-002	8.752356e+000	9.155639e-001
4.898978125074708e-003	-8.894513e-002	8.716199e+000	9.526805e-001
4.903860937574708e-003	-8.519825e-002	8.674012e+000	9.958344e-001
4.908743750074708e-003	-8.137118e-002	8.624803e+000	1.046015e+000
4.913626562574708e-003	-7.746753e-002	8.567439e+000	1.104350e+000
4.918509375074708e-003	-7.349097e-002	8.500648e+000	1.172108e+000
4.923392187574708e-003	-6.944524e-002	8.423012e+000	1.250702e+000
4.928275000074708e-003	-6.533416e-002	8.332978e+000	1.341678e+000
4.933157812574708e-003	-6.116158e-002	8.228881e+000	1.446698e+000
4.938040625074708e-003	-5.693144e-002	8.108976e+000	1.567498e+000
4.942923437574708e-003	-5.264772e-002	7.971500e+000	1.705840e+000
4.947806250074707e-003	-4.831445e-002	7.814740e+000	1.863425e+000
4.952689062574707e-003	-4.393571e-002	7.637143e+000	2.041804e+000
4.957571875074707e-003	-3.951561e-002	7.437431e+000	2.242244e+000
4.962454687574707e-003	-3.505833e-002	7.214746e+000	2.465602e+000
4.967337500074707e-003	-3.056805e-002	6.968788e+000	2.712168e+000
4.972220312574707e-003	-2.604900e-002	6.699955e+000	2.981541e+000
4.977103125074707e-003	-2.150543e-002	6.409453e+000	3.272509e+000
4.981985937574707e-003	-1.694163e-002	6.099362e+000	3.582988e+000
4.991751562574706e-003	-7.770489e-003	5.433044e+000	4.249834e+000
4.996634375074706e-003	-3.171790e-003	5.085198e+000	4.597821e+000
5.000000000000000e-003	-1.836970e-016	4.842753e+000	4.840322e+000
